Key,Timestamp,Event,User_Label
q,124910.76941948033,press,1
q,124910.91341948033,release,1
u,124910.92541948034,press,1
u,124910.99141948034,release,1
i,124911.00641948034,press,1
i,124911.13041948034,release,1
c,124911.14741948034,press,1
c,124911.22741948035,release,1
k,124911.24541948034,press,1
k,124911.30541948034,release,1
b,124911.32141948034,press,1
b,124911.39141948035,release,1
r,124911.40641948035,press,1
r,124911.49641948035,release,1
o,124911.51441948034,press,1
o,124911.59141948035,release,1
w,124911.60741948035,press,1
w,124911.73241948035,release,1
n,124911.74341948035,press,1
n,124911.80541948036,release,1
f,124911.81741948036,press,1
f,124911.88941948036,release,1
o,124911.90841948036,press,1
o,124911.96641948036,release,1
x,124911.98641948037,press,1
x,124912.04141948036,release,1
j,124912.06141948036,press,1
j,124912.20041948036,release,1
u,124912.21441948035,press,1
u,124912.29241948035,release,1
m,124912.30841948035,press,1
m,124912.36041948035,release,1
p,124912.37941948035,press,1
p,124912.52341948035,release,1
s,124912.53441948035,press,1
s,124912.65641948035,release,1
o,124912.67341948036,press,1
o,124912.75141948035,release,1
v,124912.76841948036,press,1
v,124912.82741948035,release,1
e,124912.84641948035,press,1
e,124912.95041948036,release,1
r,124912.96741948037,press,1
r,124913.09141948036,release,1
t,124913.11141948037,press,1
t,124913.24941948037,release,1
h,124913.26341948037,press,1
h,124913.37441948037,release,1
e,124913.39241948037,press,1
e,124913.49741948037,release,1
l,124913.51841948036,press,1
l,124913.60541948036,release,1
a,124913.62141948036,press,1
a,124913.73441948036,release,1
z,124913.75141948037,press,1
z,124913.86341948036,release,1
y,124913.87541948036,press,1
y,124913.93841948036,release,1
d,124913.94941948036,press,1
d,124914.05141948035,release,1
o,124914.06641948035,press,1
o,124914.16641948036,release,1
g,124914.18041948036,press,1
g,124914.29741948035,release,1
t,124914.31641948035,press,1
t,124914.43241948035,release,1
h,124914.44841948035,press,1
h,124914.50541948035,release,1
e,124914.52241948036,press,1
e,124914.64541948037,release,1
q,124914.66741948036,press,1
q,124914.75541948037,release,1
u,124914.77241948037,press,1
u,124914.82241948038,release,1
i,124914.83541948038,press,1
i,124914.90341948038,release,1
c,124914.91741948038,press,1
c,124915.04441948037,release,1
k,124915.06441948038,press,1
k,124915.17841948038,release,1
b,124915.19741948038,press,1
b,124915.31041948037,release,1
r,124915.32441948037,press,1
r,124915.46941948037,release,1
o,124915.48341948037,press,1
o,124915.59241948037,release,1
w,124915.60541948037,press,1
w,124915.68341948037,release,1
n,124915.69441948037,press,1
n,124915.74741948037,release,1
f,124915.75941948037,press,1
f,124915.81241948037,release,1
o,124915.82541948037,press,1
o,124915.94841948038,release,1
x,124915.96341948038,press,1
x,124916.03841948038,release,1
j,124916.05641948037,press,1
j,124916.16341948038,release,1
u,124916.17641948038,press,1
u,124916.25241948038,release,1
m,124916.26741948038,press,1
m,124916.35141948039,release,1
p,124916.37241948038,press,1
p,124916.48941948038,release,1
s,124916.51041948037,press,1
s,124916.61141948037,release,1
o,124916.62741948037,press,1
o,124916.73041948037,release,1
v,124916.74641948038,press,1
v,124916.83341948038,release,1
e,124916.84841948038,press,1
e,124916.89941948038,release,1
r,124916.91341948038,press,1
r,124917.02941948037,release,1
t,124917.04341948037,press,1
t,124917.18841948037,release,1
h,124917.20541948038,press,1
h,124917.27541948039,release,1
e,124917.29641948038,press,1
e,124917.42441948038,release,1
l,124917.44641948037,press,1
l,124917.49641948038,release,1
a,124917.51641948038,press,1
a,124917.57541948037,release,1
z,124917.59341948037,press,1
z,124917.72841948037,release,1
y,124917.74141948037,press,1
y,124917.79541948038,release,1
d,124917.81241948038,press,1
d,124917.90941948038,release,1
o,124917.92141948038,press,1
o,124918.01841948037,release,1
g,124918.03741948037,press,1
g,124918.15741948037,release,1
t,124918.16741948036,press,1
t,124918.24041948037,release,1
h,124918.25341948037,press,1
h,124918.36341948037,release,1
e,124918.37941948038,press,1
e,124918.46841948038,release,1
q,124918.48041948039,press,1
q,124918.5314194804,release,1
u,124918.5484194804,press,1
u,124918.6764194804,release,1
i,124918.6954194804,press,1
i,124918.7594194804,release,1
c,124918.77341948039,press,1
c,124918.83241948039,release,1
k,124918.84441948039,press,1
k,124918.89941948038,release,1
b,124918.91141948038,press,1
b,124918.99841948038,release,1
r,124919.01941948038,press,1
r,124919.12641948038,release,1
o,124919.14741948037,press,1
o,124919.23441948037,release,1
w,124919.25141948038,press,1
w,124919.39941948038,release,1
n,124919.41441948038,press,1
n,124919.54741948038,release,1
f,124919.55841948038,press,1
f,124919.61241948039,release,1
o,124919.62941948039,press,1
o,124919.71941948039,release,1
x,124919.73741948039,press,1
x,124919.87441948039,release,1
j,124919.89241948038,press,1
j,124919.98241948038,release,1
u,124919.99841948038,press,1
u,124920.06141948038,release,1
m,124920.07741948038,press,1
m,124920.20141948038,release,1
p,124920.21441948038,press,1
p,124920.36341948039,release,1
s,124920.3834194804,press,1
s,124920.51041948039,release,1
o,124920.52341948039,press,1
o,124920.58241948039,release,1
v,124920.59841948039,press,1
v,124920.7244194804,release,1
e,124920.73441948039,press,1
e,124920.80941948039,release,1
r,124920.82541948039,press,1
r,124920.90041948039,release,1
t,124920.91841948038,press,1
t,124921.05341948038,release,1
h,124921.07241948038,press,1
h,124921.13541948037,release,1
e,124921.14841948038,press,1
e,124921.23041948037,release,1
l,124921.24341948038,press,1
l,124921.36141948038,release,1
a,124921.37841948039,press,1
a,124921.51441948039,release,1
z,124921.53541948038,press,1
z,124921.67041948038,release,1
y,124921.68141948037,press,1
y,124921.74541948037,release,1
d,124921.76141948038,press,1
d,124921.84341948037,release,1
o,124921.86141948037,press,1
o,124921.99541948037,release,1
g,124922.01541948038,press,1
g,124922.07941948037,release,1
t,124922.09641948038,press,1
t,124922.22441948038,release,1
h,124922.24341948038,press,1
h,124922.32841948039,release,1
e,124922.34041948039,press,1
e,124922.4554194804,release,1
q,124922.4724194804,press,1
q,124922.6214194804,release,1
u,124922.63741948041,press,1
u,124922.70241948041,release,1
i,124922.71441948041,press,1
i,124922.85841948041,release,1
c,124922.8794194804,press,1
c,124923.0194194804,release,1
k,124923.03541948041,press,1
k,124923.1104194804,release,1
b,124923.12241948041,press,1
b,124923.2274194804,release,1
r,124923.23941948041,press,1
r,124923.3454194804,release,1
o,124923.35841948041,press,1
o,124923.41441948041,release,1
w,124923.42641948041,press,1
w,124923.49141948042,release,1
n,124923.50541948041,press,1
n,124923.63441948041,release,1
f,124923.6444194804,press,1
f,124923.73341948041,release,1
o,124923.7544194804,press,1
o,124923.8904194804,release,1
x,124923.9094194804,press,1
x,124924.0064194804,release,1
j,124924.0254194804,press,1
j,124924.1434194804,release,1
u,124924.1544194804,press,1
u,124924.2514194804,release,1
m,124924.2674194804,press,1
m,124924.3304194804,release,1
p,124924.35141948039,press,1
p,124924.45241948038,release,1
s,124924.46741948038,press,1
s,124924.59441948037,release,1
o,124924.60941948037,press,1
o,124924.65941948038,release,1
v,124924.67741948037,press,1
v,124924.80041948038,release,1
e,124924.82241948038,press,1
e,124924.94441948038,release,1
r,124924.95941948038,press,1
r,124925.01841948037,release,1
t,124925.02941948037,press,1
t,124925.08341948038,release,1
h,124925.09541948038,press,1
h,124925.22441948038,release,1
e,124925.24541948037,press,1
e,124925.38441948037,release,1
l,124925.39841948036,press,1
l,124925.52141948037,release,1
a,124925.53541948037,press,1
a,124925.66041948037,release,1
z,124925.67741948037,press,1
z,124925.72841948038,release,1
y,124925.73941948038,press,1
y,124925.80841948038,release,1
d,124925.82241948038,press,1
d,124925.91941948037,release,1
o,124925.93541948037,press,1
o,124926.08241948037,release,1
g,124926.10041948037,press,1
g,124926.16341948036,release,1
t,124926.17741948036,press,1
t,124926.31341948036,release,1
h,124926.33041948036,press,1
h,124926.38741948036,release,1
e,124926.40541948036,press,1
e,124926.52341948036,release,1
q,124926.54041948037,press,1
q,124926.61941948037,release,1
u,124926.63641948038,press,1
u,124926.73741948037,release,1
i,124926.74841948037,press,1
i,124926.83341948038,release,1
c,124926.84341948037,press,1
c,124926.94441948037,release,1
k,124926.95641948037,press,1
k,124927.04641948036,release,1
b,124927.05941948037,press,1
b,124927.13341948036,release,1
r,124927.15041948037,press,1
r,124927.22441948036,release,1
o,124927.24041948037,press,1
o,124927.31141948036,release,1
w,124927.33241948036,press,1
w,124927.43541948036,release,1
n,124927.45041948036,press,1
n,124927.56341948036,release,1
f,124927.58041948036,press,1
f,124927.70941948036,release,1
o,124927.72641948037,press,1
o,124927.82741948037,release,1
x,124927.84741948037,press,1
x,124927.91041948037,release,1
j,124927.92541948037,press,1
j,124928.00041948036,release,1
u,124928.01641948037,press,1
u,124928.12641948037,release,1
m,124928.14141948037,press,1
m,124928.22241948037,release,1
p,124928.24041948037,press,1
p,124928.36141948037,release,1
s,124928.37341948037,press,1
s,124928.48641948037,release,1
o,124928.50841948036,press,1
o,124928.62941948036,release,1
v,124928.64441948036,press,1
v,124928.74541948036,release,1
e,124928.76641948035,press,1
e,124928.86941948035,release,1
r,124928.88541948036,press,1
r,124929.02941948036,release,1
t,124929.04741948035,press,1
t,124929.17641948035,release,1
h,124929.19241948036,press,1
h,124929.30441948035,release,1
e,124929.32241948035,press,1
e,124929.43541948035,release,1
l,124929.45741948034,press,1
l,124929.54441948034,release,1
a,124929.56241948034,press,1
a,124929.64441948033,release,1
z,124929.66341948033,press,1
z,124929.80741948033,release,1
y,124929.82741948034,press,1
y,124929.93741948034,release,1
d,124929.95541948033,press,1
d,124930.02041948034,release,1
o,124930.03741948034,press,1
o,124930.12541948035,release,1
g,124930.14441948035,press,1
g,124930.24041948035,release,1
t,124930.25641948036,press,1
t,124930.36341948036,release,1
h,124930.38441948035,press,1
h,124930.50941948035,release,1
e,124930.52641948036,press,1
e,124930.58541948035,release,1
q,124930.60341948035,press,1
q,124930.66841948035,release,1
u,124930.68841948036,press,1
u,124930.74741948035,release,1
i,124930.76041948036,press,1
i,124930.84641948035,release,1
c,124930.86041948035,press,1
c,124930.97441948035,release,1
k,124930.99441948035,press,1
k,124931.08541948035,release,1
b,124931.10241948036,press,1
b,124931.20341948036,release,1
r,124931.21941948036,press,1
r,124931.35741948037,release,1
o,124931.37241948037,press,1
o,124931.51441948037,release,1
w,124931.53041948038,press,1
w,124931.64241948037,release,1
n,124931.65541948038,press,1
n,124931.77341948038,release,1
f,124931.79241948038,press,1
f,124931.92041948038,release,1
o,124931.93341948038,press,1
o,124932.03541948038,release,1
x,124932.05141948038,press,1
x,124932.16841948038,release,1
j,124932.17941948038,press,1
j,124932.27941948039,release,1
u,124932.29441948039,press,1
u,124932.40241948038,release,1
m,124932.41441948038,press,1
m,124932.53641948038,release,1
p,124932.55541948038,press,1
p,124932.61341948039,release,1
s,124932.62941948039,press,1
s,124932.7664194804,release,1
o,124932.78041948039,press,1
o,124932.85441948038,release,1
v,124932.86841948038,press,1
v,124932.93141948037,release,1
e,124932.94141948037,press,1
e,124933.06441948038,release,1
r,124933.08141948038,press,1
r,124933.14541948038,release,1
t,124933.16341948038,press,1
t,124933.26941948038,release,1
h,124933.28941948038,press,1
h,124933.35041948038,release,1
e,124933.36641948039,press,1
e,124933.47241948039,release,1
l,124933.49341948038,press,1
l,124933.60341948038,release,1
a,124933.62141948038,press,1
a,124933.75341948037,release,1
z,124933.76641948038,press,1
z,124933.87541948038,release,1
y,124933.89241948038,press,1
y,124933.97341948039,release,1
d,124933.99241948039,press,1
d,124934.08341948039,release,1
o,124934.0964194804,press,1
o,124934.1884194804,release,1
g,124934.1994194804,press,1
g,124934.3344194804,release,1
t,124934.3464194804,press,1
t,124934.4294194804,release,1
h,124934.4464194804,press,1
h,124934.5364194804,release,1
e,124934.5484194804,press,1
e,124934.6974194804,release,1
q,124934.7084194804,press,1
q,124934.8224194804,release,1
u,124934.83541948041,press,1
u,124934.92241948041,release,1
i,124934.93741948041,press,1
i,124935.05241948042,release,1
c,124935.07341948041,press,1
c,124935.2194194804,release,1
k,124935.2374194804,press,1
k,124935.3714194804,release,1
b,124935.38441948041,press,1
b,124935.47841948041,release,1
r,124935.4964194804,press,1
r,124935.63341948041,release,1
o,124935.65341948041,press,1
o,124935.7844194804,release,1
w,124935.7944194804,press,1
w,124935.86441948041,release,1
n,124935.87641948041,press,1
n,124935.93741948041,release,1
f,124935.95641948041,press,1
f,124936.02241948042,release,1
o,124936.03641948041,press,1
o,124936.10341948041,release,1
x,124936.1214194804,press,1
x,124936.26641948041,release,1
j,124936.28341948042,press,1
j,124936.42941948041,release,1
u,124936.44541948041,press,1
u,124936.52641948042,release,1
m,124936.54141948042,press,1
m,124936.64141948042,release,1
p,124936.66041948042,press,1
p,124936.79341948043,release,1
s,124936.81141948042,press,1
s,124936.86741948042,release,1
o,124936.88641948042,press,1
o,124937.01041948042,release,1
v,124937.02441948041,press,1
